ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,,,,,,,,,,,,,,,,
13801d37-3500-488d-ad97-65c5d0157ed5,02/11/1952,,999-26-4710,S99978559,X65411884X,Mr.,Uriel233,Gleason37,,,M,white,italian,M,Dedham MA US,9733 Dietrich Isle Chatham MA 02633 US,,,,,,,,,,,,,,,,
21d31948-2777-4752-81b2-f24a2f53094c,19/10/1942,,999-89-9058,S99951497,X65445901X,Mrs.,Myles728,Stiedemann939,,Flatley743,M,white,german,F,Braintree Town MA US,90819 Rosalinda Garden Falmouth MA 02540 US,,,,,,,,,,,,,,,,
2974fb92-893d-4ccf-a5cf-ec854ddb71fe,07/10/1958,04/11/2000,999-38-5718,S99918883,FALSE,Mr.,Jo228,Lubowitz329,,,M,white,irish,M,Grafton MA US,5123 Bonita Unions Suite 454 Dennis MA 02638 US,,,,,,,,,,,,,,,,
cb056d72-96aa-4158-97cc-89c8b59c25ff,29/11/1941,,999-72-8915,S99939453,X23697894X,Mr.,Adele964,Considine342,,,M,black,dominican,M,Braintree Town MA US,947 Kristopher Crescent Suite 872 Dennis MA 02638 US,,,,,,,,,,,,,,,,
88132605-c4bb-4ec5-b41c-d869de83dc32,30/04/1999,,999-16-4028,S99977640,,Mr.,Electa482,Maggio705,,,,white,irish,M,Lawrence MA US,86910 Stevie Lights Falmouth MA 02540 US,,,,,,,,,,,,,,,,
469d13f7-9ea9-490f-80eb-6c6663623caf,24/09/1970,,999-63-4802,S99961400,FALSE,Mr.,Kaylin955,Johnson303,,,M,white,irish,M,Lawrence MA US,99641 Baby Street Dennis MA 02638 US,,,,,,,,,,,,,,,,
22308e8a-b04d-49c0-ac7a-9e5010a37031,25/09/1931,07/01/1978,999-60-8420,S99937093,X61398151X,Mr.,Minnie872,Bergstrom813,,,M,hispanic,puerto_rican,M,Gloucester MA US,66597 Ferry Crossroad Brewster MA 02631 US,,,,,,,,,,,,,,,,
a3a40f50-145e-4d66-954b-45c6f5bc3426,08/04/1947,,999-43-3846,S99974697,X92793796X,Mrs.,Nettie123,Auer76,,Nicolas801,M,asian,asian_indian,F,Somerset MA US,637 Emmerich Hollow Apt. 877 Falmouth MA 02543 US,,,,,,,,,,,,,,,,
c34101ac-c85d-40cb-90e5-0a5d73274b69,06/01/1909,19/09/2007,999-34-2392,S99916402,X43131134X,Mrs.,Willie673,Wiegand160,,Jaskolski977,M,white,german,F,Holyoke MA US,168 Abbott Lane Suite 578 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
1bc94dcb-b796-4b15-9854-a874ef0bb65c,04/07/1987,,999-11-5878,S99945781,X64949061X,Mrs.,Eryn243,Rutherford110,,Larson691,M,white,french_canadian,F,Brockton MA US,9354 Jessie Union Dennis MA 02638 US,,,,,,,,,,,,,,,,
c18b242c-aee9-4e62-8780-313486f08068,08/07/1944,,999-97-2348,S99937660,X96506685X,Mr.,Brooks121,Lang840,,,M,white,portuguese,M,Brookline MA US,48096 White Mountains Dennis MA 02638 US,,,,,,,,,,,,,,,,
55b66add-a94b-466b-8712-06860b23be5f,10/02/1996,,999-22-6693,S99957086,X94051930X,Mr.,Kianna313,Eichmann199,,,,white,irish,M,Sharon MA US,94279 Jakob Port Apt. 407 Falmouth MA 02541 US,,,,,,,,,,,,,,,,
e2139065-f057-4839-9882-0c868991151b,23/03/1951,14/01/2005,999-38-5768,S99985426,X14881301X,Mr.,Torey759,Rowe334,,,M,white,american,M,Springfield MA US,201 Esmeralda Plains Dennis MA 02638 US,,,,,,,,,,,,,,,,
a253c005-4bcb-4f62-a370-0a7179a3fa23,31/03/2012,,999-41-2681,,,,Sadie641,Wolf566,,,,white,portuguese,M,Chelmsford MA US,99971 Sibyl Path Suite 781 Falmouth MA 02540 US,,,,,,,,,,,,,,,,
5775f22f-26d2-4b37-b197-03b191c56616,23/12/1954,,999-70-6691,S99951132,FALSE,Ms.,Geovanny886,Deckow187,,,S,white,portuguese,F,West Springfield Town MA US,42505 Leannon Pine Apt. 739 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
33a66738-8eba-4f96-acdb-e37a3579fbeb,04/05/1960,30/09/1990,999-43-8802,S99972112,X32396751X,Mrs.,Dolly90,Franecki287,,Schowalter565,M,white,irish,F,Boxborough MA US,491 Edward Wells Falmouth MA 02540 US,,,,,,,,,,,,,,,,
fceadd6b-f201-45ea-96ae-a5f008e9021b,04/03/2010,,999-13-4379,,,,Zack202,Cole983,,,,white,irish,F,Seekonk MA US,24642 Dustin Crescent Falmouth MA 02540 US,,,,,,,,,,,,,,,,
72333898-dc67-4a88-a8d7-6a8c747a9ed3,10/12/1994,,999-56-5212,S99929013,X88882185X,Mr.,Halie510,Adams180,,,,white,french,M,Beverly MA US,159 Larry Square Dennis MA 02638 US,,,,,,,,,,,,,,,,
ec48b2ce-4c39-4fc5-83a3-635bdfedbb1f,25/03/1942,,999-65-5704,S99931336,FALSE,Mrs.,Samara373,O'Conner125,,Daniel706,M,hispanic,puerto_rican,F,Lunenburg MA US,974 Goodwin Freeway Bourne MA 02532 US,,,,,,,,,,,,,,,,
2799553d-eb8b-4638-be95-e57c0a95fce8,15/01/1974,,999-99-2438,S99972212,X93928519X,Mrs.,Callie760,Watsica156,,Williamson583,M,white,irish,F,Boston MA US,661 Luther Path Falmouth MA 02543 US,,,,,,,,,,,,,,,,
ce0ac936-c6de-41db-82c5-b39de4da8f17,12/02/1940,23/03/2015,999-83-8315,S99962943,X69554172X,Mrs.,Naomi159,Bernier680,,Armstrong275,M,white,english,F,Waltham MA US,8500 Laury Pines Dennis MA 02638 US,,,,,,,,,,,,,,,,
246139b1-c422-4e98-a557-9c9031daa1dd,09/06/1939,,999-11-3094,S99928802,FALSE,Ms.,Lula824,Stroman864,,,S,white,italian,F,Norfolk MA US,494 Heather Vista Suite 459 Dennis MA 02638 US,,,,,,,,,,,,,,,,
cc3aa919-9cee-492b-bfb1-7db24d845989,20/01/1958,23/05/2011,999-85-7939,S99910173,FALSE,Mrs.,Santina76,Renner675,,King747,M,white,french_canadian,F,Ashland MA US,144 Francisca Isle Apt. 914 Chatham MA 02633 US,,,,,,,,,,,,,,,,
fc513ae5-f861-48bc-8bb8-4193cd50b56c,23/02/1918,22/03/2003,999-28-6710,S99970240,X44264930X,Mr.,Elvie465,Fisher354,,,M,white,irish,M,Ludlow MA US,32663 Kristian Stravenue Barnstable MA 02630 US,,,,,,,,,,,,,,,,
8385577e-9839-4f15-8fce-7ca8fc743d24,28/03/1960,06/12/1982,999-15-9037,S99920690,X66538999X,Ms.,Bridie596,Sipes819,,,,white,german,F,Boston MA US,897 Danny Lakes Barnstable MA 02630 US,,,,,,,,,,,,,,,,
1a2cf714-64f4-4c0c-a0f3-8fef9a361171,13/06/1958,,999-52-4868,S99957365,X18509659X,Mr.,Alexys610,Roberts86,,,M,white,irish,M,Ware MA US,244 Aron Crest Dennis MA 02638 US,,,,,,,,,,,,,,,,
d0c6e0f0-4d06-4f6b-bfd1-13ab366f8ced,12/07/1938,,999-88-3414,S99964580,X21603229X,Mrs.,Beaulah908,Hansen74,,Denesik641,M,white,irish,F,Boston MA US,1259 Luella Green Dennis MA 02638 US,,,,,,,,,,,,,,,,
e8ef5dce-821e-4ca8-807b-7a1943d66023,30/12/1946,06/07/1987,999-52-9615,S99982132,X21936799X,Mrs.,Braden770,Bartoletti882,,Zulauf284,M,white,french,F,Boston MA US,3542 Daugherty Fields Dennis MA 02638 US,,,,,,,,,,,,,,,,
2cb8bce2-a0c5-402a-b9b7-c2693cf1dbba,29/04/1960,,999-37-2318,S99944959,FALSE,Mrs.,Zena773,Prohaska228,,Von395,M,white,italian,F,Boston MA US,77851 Una Throughway Suite 565 Falmouth MA 02540 US,,,,,,,,,,,,,,,,
8376fa3c-c937-4c2f-8fd8-096b7212e54c,28/11/1908,28/05/1962,999-41-6531,S99978446,X52083911X,Mrs.,Leland714,Oberbrunner974,,Spencer391,M,white,german,F,Gardner MA US,32617 Kris Rapids Suite 343 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
e006fe2b-7bf8-4b8e-8688-828852853c9b,17/08/1923,09/04/2004,999-86-6322,S99966528,FALSE,Ms.,Tracy510,Schmitt349,,,S,white,english,F,Dalton MA US,646 Kyla Dam Dennis MA 02638 US,,,,,,,,,,,,,,,,
6a48888e-27bc-474e-b5d0-b83d17d468b6,08/06/1994,,999-93-6309,S99934192,FALSE,Mr.,German847,Balistreri143,,,,white,german,M,Revere MA US,99343 Max Isle Dennis MA 02638 US,,,,,,,,,,,,,,,,
db804147-4df9-42d7-9e0b-2a88b14c647c,14/07/1927,27/04/1944,999-17-6980,S99975398,,,Nicklaus166,Metz823,,,,white,irish,M,Boston MA US,44142 Alysha Neck Suite 950 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
44a892e3-59fd-48e5-8a22-2998bc9a9d0d,07/09/1999,,999-10-9054,S99975314,,,Josephine384,Bartoletti882,,,,white,english,F,Weston MA US,4774 Dennis Walks Chatham MA 02633 US,,,,,,,,,,,,,,,,
8c2bf639-4c85-451a-a194-720f8cf12425,11/09/1978,,999-41-3526,S99955406,FALSE,Mr.,Dawson829,Kassulke631,,,M,white,english,M,Leicester MA US,433 Muller Bypass Apt. 182 Falmouth MA 02541 US,,,,,,,,,,,,,,,,
708cf572-3ca2-4174-81f2-efbe910e9154,16/09/1931,02/06/2010,999-63-3931,S99969486,FALSE,Mr.,Ricky27,Mueller682,,,M,hispanic,puerto_rican,M,East Longmeadow MA US,10043 Altenwerth Cliffs Suite 925 Brewster MA 02631 US,,,,,,,,,,,,,,,,
fff8b19f-b697-4e00-b9e7-d83a37395332,05/02/1978,,999-63-3010,S99968568,FALSE,Mr.,Gilbert415,Moore898,,,M,white,german,M,Westborough MA US,9466 Angelita Lane Dennis MA 02638 US,,,,,,,,,,,,,,,,
e7ca401c-3c34-46fc-9a34-f75029e8f843,15/04/1975,,999-31-2600,S99963015,X69306521X,Mrs.,Dana289,Mann540,,Hauck878,M,white,irish,F,Foxborough MA US,9107 Sipes Passage Bourne MA 02559 US,,,,,,,,,,,,,,,,
b70f0dd1-e7a0-429c-be97-9a053843e490,26/01/1995,,999-16-8926,S99928265,FALSE,Mr.,Howard593,Cassin602,,,,white,italian,M,Carlisle MA US,383 Marcelle Knolls Apt. 260 Falmouth MA 02543 US,,,,,,,,,,,,,,,,
b3cfaf97-08ec-4f1c-9abc-8e93ffaf05c5,19/03/1951,01/07/2013,999-59-2884,S99996272,FALSE,Mr.,Karina620,Donnelly502,,,M,white,american,M,Wakefield MA US,1824 Pacocha Path Dennis MA 02638 US,,,,,,,,,,,,,,,,
0fdfc43e-8ef6-458c-b8f4-f0235d54720f,13/10/1989,,999-46-3013,S99965653,X88741520X,Mr.,Mariana5,Prohaska228,,,M,white,american,M,Boston MA US,815 Heller Station Falmouth MA 02540 US,,,,,,,,,,,,,,,,
31785e55-3c1c-4d8d-940f-c4230bc225c2,10/01/1960,,999-89-7952,S99928038,X98228421X,Mrs.,Andy417,Deckow187,,Sporer804,M,white,irish,F,Essex MA US,5163 Strosin Shoals Falmouth MA 02540 US,,,,,,,,,,,,,,,,
25e55eca-55b3-4927-9292-011cdbf8cb12,16/11/1987,,999-20-4857,S99942236,X95472540X,Mrs.,Savanah949,Stracke175,,Gutmann811,M,white,french_canadian,F,Watertown Town MA US,719 Ruecker Heights Suite 866 Dennis MA 02638 US,,,,,,,,,,,,,,,,
1a7c362e-72f5-4b9a-b350-e3189a81922e,16/10/1923,12/06/1973,999-56-4454,S99966834,X97824543X,Mrs.,Brandon379,Hane728,,Emmerich252,M,white,english,F,Plainville MA US,987 Turner Forest Dennis MA 02638 US,,,,,,,,,,,,,,,,
9fba7bea-bff4-40f3-89a5-565005186fbb,18/12/1965,,999-74-5090,S99955192,FALSE,Mr.,Gwendolyn51,Metz823,,,M,white,french_canadian,M,Clarksburg MA US,76300 Schultz Inlet Falmouth MA 02541 US,,,,,,,,,,,,,,,,
ccac195c-e6d5-4e41-a520-66a81b781885,27/11/1931,13/03/1981,999-94-1716,S99937100,FALSE,Mr.,Moshe343,Koepp421,,,M,hispanic,puerto_rican,M,Salem MA US,49285 Marvin Parkway Suite 122 Brewster MA 02631 US,,,,,,,,,,,,,,,,
f5a7290d-a427-41b6-addf-f8d49ac08d7a,16/05/1973,,999-19-9013,S99944138,FALSE,Mrs.,Lura250,Walsh695,,Skiles207,M,white,german,F,Arlington MA US,5716 Johnston Pines Falmouth MA 02540 US,,,,,,,,,,,,,,,,
cb6edb99-c34a-4bc7-9e84-09bd67b7b551,28/02/1960,,999-76-2888,S99918337,X43606972X,Ms.,Armani309,Jenkins594,,,S,white,german,F,Hudson MA US,35736 Metz Pines Apt. 547 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
1fb22740-1420-47d2-bd36-9422c224d455,10/06/1957,,999-57-9243,S99969485,FALSE,Mrs.,Brian580,Mohr546,,Morar586,M,white,french_canadian,F,Dennis MA US,7117 Denesik Rue Suite 710 Chatham MA 02633 US,,,,,,,,,,,,,,,,
729f887b-fe56-490c-88a7-0cac707d2734,20/05/1940,,999-45-7363,S99915622,FALSE,Ms.,Emmett605,Gusikowski964,,,S,white,irish,F,Whitman MA US,9571 Jenkins Ville Barnstable MA 02630 US,,,,,,,,,,,,,,,,
de77ea6f-2906-4329-bec3-a527ec168a94,20/07/2004,,999-90-9811,,,,Jade910,Mayert381,,,,white,italian,F,Quincy MA US,89912 Myrtie Pike Suite 917 Falmouth MA 02540 US,,,,,,,,,,,,,,,,
2cc431bb-754a-4e91-a210-34b00d880a2c,21/04/2015,,999-27-7653,,,,Lenore321,Quitzon392,,,,white,irish,M,Cambridge MA US,70977 Leuschke Green Apt. 808 Falmouth MA 02540 US,,,,,,,,,,,,,,,,
efc07aad-cf61-4564-996c-9e34c36dd6e1,05/02/1940,,999-41-6789,S99932134,X78947182X,Ms.,Johnathon159,Schoen119,,,S,white,english,F,Brockton MA US,5601 Micheal Loop Dennis MA 02638 US,,,,,,,,,,,,,,,,
c070d107-2857-47a6-b2a5-b65582fbddd3,11/12/1927,11/01/2004,999-65-1516,S99937879,X33972232X,Mr.,Roger110,Sawayn872,,,M,white,irish,M,Marblehead MA US,2977 Schamberger Drive Apt. 206 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
36656664-b77a-4fb0-bb47-2dec21020fc2,07/05/1947,11/01/2017,999-56-7342,S99995401,FALSE,Mrs.,Archibald145,Ruecker265,,Dickinson336,M,white,french,F,Plymouth MA US,4131 Wisozk Fall Dennis MA 02638 US,,,,,,,,,,,,,,,,
8183bd96-8f67-40e2-b2dc-61e5a5e8cdc2,05/06/1945,09/01/2001,999-91-4138,S99961779,X23893246X,Mrs.,Ofelia494,Hand296,,Cormier933,M,white,german,F,New Bedford MA US,27946 Mandy Streets Falmouth MA 02541 US,,,,,,,,,,,,,,,,
081f343a-4fe4-4dff-8127-a3739782f759,08/07/1948,,999-42-8320,S99968600,X26997997X,Mrs.,Lonnie308,Muller64,,Gorczany993,M,white,polish,F,New Bedford MA US,884 Zieme Summit Falmouth MA 02540 US,,,,,,,,,,,,,,,,
1dd10c1d-9529-4e1f-afc5-af6be42c8439,16/11/1908,23/09/1985,999-70-7504,S99927103,X42646577X,Ms.,Tate267,Goyette587,,,S,white,german,F,Cambridge MA US,338 Bechtelar Pines Suite 931 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
1b31f6f3-8e5d-4239-8762-38768a1c2f08,18/10/1975,,999-98-7102,S99910865,X82241955X,Mrs.,Jarrell667,Padberg25,,Purdy145,M,asian,chinese,F,Sandisfield MA US,1556 Littel Ramp Suite 336 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
990f9721-67b8-40e4-98bc-d3d25401a2cf,14/12/2015,,999-54-5623,,,,Darren103,Bogisich844,,,,white,irish,F,Lowell MA US,1677 Mona Stravenue Suite 871 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
32815d8f-1da7-4296-877d-7864dc982b0e,06/10/1950,13/01/1995,999-54-4135,S99913813,X69273624X,Mrs.,Jaida321,Koelpin39,,Carter849,M,white,english,F,Chicopee MA US,3132 Margaret Terrace Dennis MA 02638 US,,,,,,,,,,,,,,,,
e5f9c53b-93d9-4625-b4b2-5c1a28dd192c,14/09/1950,,999-26-2707,S99979578,FALSE,Mr.,Rosemarie343,Lebsack415,,,M,white,american,M,Charlemont MA US,428 Ryan Knolls Dennis MA 02638 US,,,,,,,,,,,,,,,,
79074263-15ab-47f7-845d-2e619902354c,01/12/1950,,999-63-5370,S99983080,X26902154X,Mr.,Alisa282,Goldner843,,,M,white,french,M,Shrewsbury MA US,17372 Zoey Cove Bourne MA 02559 US,,,,,,,,,,,,,,,,
59fb329f-fd5b-42b9-b651-c5f2516b0b1c,29/04/1970,,999-14-8921,S99914032,FALSE,Mr.,Randal257,Von395,,,S,white,french,M,Boston MA US,334 Wilmer Centers Chatham MA 02633 US,,,,,,,,,,,,,,,,
a05e2f0f-c1bf-47d7-87b6-e4c3f94aa38e,17/03/1964,,999-14-7735,S99914962,X49176258X,Mr.,Cheyanne14,Purdy145,,,M,hispanic,central_american,M,Dunstable MA US,26712 Clarabelle Isle Brewster MA 02631 US,,,,,,,,,,,,,,,,
246a4a40-d2a0-46ef-9f5f-dafcce286535,17/01/1970,,999-87-3495,S99938264,FALSE,Mr.,Justyn804,Anderson350,,,M,white,italian,M,Reading MA US,5180 Gleason Meadows Apt. 959 Falmouth MA 02541 US,,,,,,,,,,,,,,,,
318287df-446b-480c-95fc-9c5c688de8e8,12/07/1947,20/09/1958,999-47-4750,,,,Yadira311,Wolf566,,,,white,italian,M,Amherst MA US,960 Cesar Gardens Chatham MA 02633 US,,,,,,,,,,,,,,,,
2c271860-fc02-4779-b840-628423255ee1,21/06/1958,,999-90-2851,S99972254,X22140406X,Mrs.,Myrna717,Bailey579,,Gusikowski964,M,white,german,F,Boston MA US,366 Tom Ville Barnstable MA 02630 US,,,,,,,,,,,,,,,,
3216dd99-db70-46d0-b30c-c0681eea08c2,13/09/1932,,999-72-6629,S99925522,FALSE,Mrs.,Fern712,Walsh695,,Ankunding471,M,white,italian,F,Brookline MA US,3796 Aufderhar Summit Apt. 128 Falmouth MA 02540 US,,,,,,,,,,,,,,,,
035d0ae3-66c3-4fc2-994f-4b3436b4ea8f,16/03/2016,,999-80-2713,,,,Eve513,Pacocha576,,,,white,italian,F,Dudley MA US,90718 Vena Station Suite 115 Falmouth MA 02541 US,,,,,,,,,,,,,,,,
d009686a-556a-4045-b3c5-7e94ad623704,14/01/1947,30/12/1992,999-43-3057,S99921884,X35986339X,Mrs.,Carey769,Herman911,,Rutherford110,M,white,french,F,Concord MA US,3074 Loy Junction Suite 825 Dennis MA 02638 US,,,,,,,,,,,,,,,,
4814713d-e546-4aa9-b503-b00be223f1dd,22/10/1961,,999-50-3092,S99924791,FALSE,Mrs.,Alycia652,Howe75,,Heaney703,M,white,polish,F,Nahant MA US,4964 Rosalind Village Falmouth MA 02543 US,,,,,,,,,,,,,,,,
293f88ea-2ecf-49b6-9e0b-f04bc54c13dc,02/06/2007,,999-73-5480,,,,Lavonne326,Glover856,,,,white,english,F,North Adams MA US,8371 Windler Mountain Suite 839 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
b572069d-ec2e-4e0d-9605-29c9e383e6cb,18/08/2003,,999-65-2259,,,,Gilbert415,Raynor678,,,,white,irish,M,Holyoke MA US,9990 Hosea Points Falmouth MA 02541 US,,,,,,,,,,,,,,,,
678764bc-d585-4bfa-9863-cea4e76cf5b3,10/05/1924,24/01/2007,999-89-5024,S99953373,X70426724X,Mrs.,Kaitlyn985,Wuckert293,,Tillman389,M,white,english,F,Hawley MA US,949 Hauck Rapids Dennis MA 02638 US,,,,,,,,,,,,,,,,
705bae4f-0f00-458c-969a-53ddf98b8a81,06/09/1994,,999-45-6701,S99958176,FALSE,Ms.,Tressie650,Reichert456,,,,white,french_canadian,F,Natick MA US,811 Doyle Lakes Brewster MA 02631 US,,,,,,,,,,,,,,,,
d2409d3e-a315-4f53-bdae-8100ea6d72cb,26/07/1937,,999-83-5649,S99951817,FALSE,Mrs.,Raphael572,Wolff140,,Lemke797,M,white,scottish,F,Great Barrington MA US,42937 Kirlin Walk Suite 344 Falmouth MA 02543 US,,,,,,,,,,,,,,,,
cdc85daa-e015-4330-8b0f-a3f82303e882,13/03/1950,,999-30-3588,S99955329,X50822176X,Mrs.,Simeon616,Stracke175,,Predovic168,M,white,english,F,Foxborough MA US,455 McGlynn Radial Apt. 120 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
f2901af8-743f-415c-9301-70a8bafdb2f8,18/01/1951,16/08/2007,999-39-8069,S99984675,X53546385X,Mrs.,Duncan772,Flatley743,,Predovic168,M,white,english,F,Worcester MA US,473 Romaguera Pass Dennis MA 02638 US,,,,,,,,,,,,,,,,
b02c2bda-d9b4-493d-8db5-6c6b2ecc0d96,25/02/1928,24/12/2011,999-91-9945,S99957870,X39961452X,Mr.,Helena691,Lowe886,,,M,white,irish,M,Salem MA US,67726 Wolf Way Barnstable MA 02630 US,,,,,,,,,,,,,,,,
7bc9360f-dc37-4f7a-a370-41c9aaea5741,02/05/1935,20/04/2017,999-71-3751,S99934456,FALSE,Mrs.,Kitty633,Lynch576,,Feest50,M,white,irish,F,Lowell MA US,64437 Rippin Neck Barnstable MA 02630 US,,,,,,,,,,,,,,,,
1c7ce92a-13b5-41cc-a94c-376b9f0a153b,22/05/2017,,999-70-1901,,,,Chanelle833,Predovic168,,,,white,english,F,Saugus MA US,13347 Huel Trail Falmouth MA 02541 US,,,,,,,,,,,,,,,,
415ea28d-bc7a-4753-966b-0b7050a7499a,09/06/1926,21/02/2001,999-60-1696,S99960231,X89598046X,Mr.,Quincy85,Sporer804,,,M,white,italian,M,Boston MA US,91774 Bailey Forest Barnstable MA 02630 US,,,,,,,,,,,,,,,,
51f6cc8f-11b4-4bce-b6a3-0f54f31910cc,26/01/1971,,999-13-1818,S99998749,X80340472X,Mr.,Albin130,Koss397,,,M,white,irish,M,Chelsea MA US,40392 Collier Crest Falmouth MA 02541 US,,,,,,,,,,,,,,,,
af100470-ed1a-4939-bc62-4c4aab042f94,10/10/1951,,999-35-3377,S99935015,FALSE,Mrs.,Melba451,McDermott490,,Gerhold521,M,white,italian,F,Framingham MA US,643 Janis Wells Suite 991 Bourne MA 02532 US,,,,,,,,,,,,,,,,
a6119c59-671d-4e1e-a9e5-ed62924a00c7,20/10/1945,,999-77-5676,S99976618,FALSE,Ms.,Jillian729,Berge315,,,S,white,german,F,Weymouth Town MA US,7896 Hahn Flat Falmouth MA 02543 US,,,,,,,,,,,,,,,,
201b26c6-788e-4245-94fb-f26edd35bf52,12/09/1951,,999-39-1164,S99947636,X61019423X,Mr.,Alexandra356,Veum951,,,S,white,german,M,Randolph MA US,32500 Larkin Park Suite 948 Falmouth MA 02541 US,,,,,,,,,,,,,,,,
5f91659d-46e8-4dc5-96b8-7598d6fa9d23,23/06/1976,,999-40-8918,S99925170,X16898672X,Mrs.,Jonas642,O'Reilly368,,Kertzmann752,M,white,portuguese,F,Holden MA US,2899 Adriel Forest Apt. 651 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
90f5bb92-fc4d-4a74-a273-6eafda3410c9,01/04/1909,30/10/1997,999-40-9839,S99955341,FALSE,Mrs.,Curtis635,Monahan893,,O'Keefe574,M,white,german,F,Palmer Town MA US,908 Kristoffer Spurs Apt. 756 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
2679b67e-6d4f-467b-b93b-dfb7e028b441,10/04/1977,,999-40-6001,S99936643,FALSE,Mrs.,Michale848,Kuhlman253,,Harris827,M,white,irish,F,Holyoke MA US,9340 Larson Junction Falmouth MA 02541 US,,,,,,,,,,,,,,,,
93522bb6-4db7-464d-a121-da24f812aceb,20/11/2010,,999-63-9921,,,,Kristy510,Bosco441,,,,white,italian,F,Palmer Town MA US,1743 Al Flats Falmouth MA 02540 US,,,,,,,,,,,,,,,,
983429a1-9bdd-4062-a7b0-96dc22c29e42,18/06/2005,,999-68-2855,,,,Godfrey429,Ratke467,,,,asian,chinese,F,Worcester MA US,8311 Dwight Motorway Suite 692 Falmouth MA 02540 US,,,,,,,,,,,,,,,,
ff1aaeaa-bdbf-487f-9788-604abc03be77,29/09/1977,,999-83-6380,S99956494,X47719814X,Mrs.,Robin774,Bashirian129,,Strosin15,M,white,polish,F,North Andover MA US,8477 Barton Mission Suite 753 Falmouth MA 02543 US,,,,,,,,,,,,,,,,
2e14776e-44de-4f42-b9a4-0ba2ac1e1c11,12/01/1947,14/02/2007,999-62-4962,S99950197,X31405931X,Mrs.,Hector955,Prosacco439,,Keebler235,M,white,french,F,Marshfield MA US,72717 Lueilwitz Road Dennis MA 02638 US,,,,,,,,,,,,,,,,
1187974a-42de-40af-83c1-5f2aac4019c2,25/10/1992,,999-57-2088,S99932445,X77756004X,Ms.,Madelyn275,Cummerata780,,,,white,irish,F,Boston MA US,8944 Ila Gardens Bourne MA 02532 US,,,,,,,,,,,,,,,,
9d66cfe4-3581-44af-9896-7563b20a45c7,05/03/1985,,999-76-9496,S99993307,FALSE,Mr.,Jaunita995,Romaguera219,,,M,white,french,M,Wareham MA US,8496 Viola Manors Suite 659 Falmouth MA 02543 US,,,,,,,,,,,,,,,,
5657f34b-c125-481f-92a4-2cd09c3bebd1,09/09/1928,12/07/1987,999-40-7494,S99963693,FALSE,Mrs.,Burnice18,Schroeder130,,Adams180,M,white,english,F,Middleton MA US,82931 Kitty Islands Apt. 417 Dennis MA 02638 US,,,,,,,,,,,,,,,,
67690f1c-8f89-41d2-8085-55a966c03157,12/05/1997,,999-36-1043,S99939447,X65916814X,Mr.,Harvey961,Schamberger177,,,,white,irish,M,Foxborough MA US,195 Sanford Ford Apt. 893 Falmouth MA 02541 US,,,,,,,,,,,,,,,,
cd00e0f2-12cf-4a2f-b51f-4a7ba7dac47e,25/05/2015,,999-84-9076,,,,Melba451,O'Hara796,,,,white,american,M,Plymouth MA US,852 Payton Isle Suite 469 Falmouth MA 02540 US,,,,,,,,,,,,,,,,
093e6a01-b1e1-4dc7-9a7c-a1e18039a979,02/11/1947,,999-76-7276,S99933179,FALSE,Mr.,Lucy887,Howe75,,,S,white,italian,M,Springfield MA US,8966 Considine Spring Suite 994 Chatham MA 02633 US,,,,,,,,,,,,,,,,
ec565ed9-ee86-40d3-b12b-0927d5b63b5e,04/06/1952,,999-90-2185,S99919572,X17358231X,Mrs.,Madelyn275,Yundt612,,O'Hara796,M,white,english,F,Ludlow MA US,6742 Heidenreich Ridge Dennis MA 02638 US,,,,,,,,,,,,,,,,
82fab0a1-79a0-4b16-8b3e-98ba84cf3f3c,26/09/1935,,999-62-2167,S99972535,FALSE,Mr.,Elisha981,Rodriguez388,,,S,asian,chinese,M,Easton MA US,448 Lola Junctions Brewster MA 02631 US,,,,,,,,,,,,,,,,
5a7cd879-3d7a-464c-b0af-3f1c1fafcd05,07/04/1928,21/10/2008,999-15-1364,S99955158,FALSE,Mr.,Jena192,Schinner228,,,S,white,irish,M,New Bedford MA US,9492 Jada Center Apt. 964 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
8f1c98ba-5e1b-4ceb-bb59-a2fd0a3b76f8,25/08/1968,,999-19-6252,S99998620,FALSE,Mrs.,Kristy510,Spencer391,,Okuneva503,M,white,french_canadian,F,Haverhill MA US,116 Kaylah Camp Falmouth MA 02541 US,,,,,,,,,,,,,,,,
